Statistik_Code,Statistik_Label,Berichtsjahr,Zusammenfassungen ausgewaehlter Berufe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Entscheidung,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,"Facharzt/Fachärztin für Plastische, Rekonstruktive und Ästhetische Chirurgie",Landesrecht,Reglementiert,Insgesamt,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,"Facharzt/Fachärztin für Plastische, Rekonstruktive und Ästhetische Chirurgie",Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,"Facharzt/Fachärztin für Plastische, Rekonstruktive und Ästhetische Chirurgie",Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,"Facharzt/Fachärztin für Plastische, Rekonstruktive und Ästhetische Chirurgie",Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,Insgesamt,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Insgesamt,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Insgesamt,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
